id	filename	md5	size	state
17b36e17-3f70-4f85-8678-e0efea66d623	TCGA-55-6970-11A-01-TS1.f65f4bbc-0acd-4289-8a72-290630650be7.svs	4d9192b2be758a2ccc54295645af1ae7	20113993	validated	Solid Tissue Normal
199e255a-bf01-43c9-a6aa-fa6ff8edf252	TCGA-55-5899-01Z-00-DX1.faa65b08-150c-4c74-95aa-1e8743f0152c.svs	d2187340d5eff5bde9b1848c8d2111c4	114096235	validated	Primary Tumor
19b89589-cbb4-4b6a-bd21-257c04c531fe	TCGA-78-7158-01Z-00-DX1.74db3dcd-2715-4ce7-8e48-30c8b7946ba0.svs	eddf81252fe8bb89be67e9c9882587fb	936046953	validated	Primary Tumor
1ac67634-7c99-445e-abb0-7ed7f801a080	TCGA-86-7953-01Z-00-DX1.847865ce-df59-4677-bac2-ee88a258fe4e.svs	cb2052c5ab91d4081b4fd8ed195b9a00	817572173	validated	Primary Tumor
1d5f5e36-55e9-4ecc-8363-ddf12e8b6044	TCGA-95-8494-01Z-00-DX1.716299EF-71BB-4095-8F4D-F0C2252CE594.svs	770b9f67398ef67b3fb625ec944b122a	1623706504	validated	Primary Tumor
1ddc6a98-e855-4ca9-8809-f20725fe3120	TCGA-55-6983-01Z-00-DX1.8f940a64-1f1b-4e6e-99ea-418175be2b3f.svs	c6824b3fc85d9a0134067afda94935eb	164685037	validated	Primary Tumor
2150485f-dac9-4943-9ab3-b450595739f6	TCGA-L9-A444-01Z-00-DX1.88CF6F01-0C1F-4572-81E3-1A5790692861.svs	43583369d45fee513959d4805c0bc692	1785297131	validated	Primary Tumor
25e6bbb7-c6d4-4352-8c89-3ca457372a5d	TCGA-73-4675-01Z-00-DX1.1027587f-8ec4-4b8c-8768-ff7b669683e0.svs	2ed8dfdafea640c6f4093d4faa04a826	897954085	validated	Primary Tumor
27acfac6-86d2-45d7-8e7d-58e4961649b3	TCGA-99-8032-11A-01-TS1.56c5d377-c544-4d59-bdc6-d3fc44d497ec.svs	5a45a11024ca66e29087a6f855d19383	212505889	validated	Solid Tissue Normal
2f04f452-8499-4564-90be-b316ba6dc403	TCGA-91-6847-11A-01-TS1.bed7fd2b-0ae1-4903-8da2-437a0a827b0b.svs	fe6d97c232545f7a55187233f0ee13d0	142923587	validated	Solid Tissue Normal
304ede0a-bfec-43ff-89eb-bb352168b267	TCGA-95-7944-01Z-00-DX1.E66A3565-7B0D-412B-9C0C-81D7397E8B87.svs	67b8f28d5599b81d7f5734d60d4286a9	1685224050	validated	Primary Tumor
3175c39d-1f11-4c5e-9cc9-df3cc89773c6	TCGA-3H-AB3X-01A-01-TS1.6AA9B64A-9624-424E-87BE-2CA9902794A2.svs	54f618bebfb09f0296129c5c3db9d980	186930689	validated	Primary Tumor
324d4369-99cf-4055-b995-ed9c8be63b79	TCGA-62-8397-01A-01-TS1.faf5296f-faaf-4d36-8f49-488aa9828182.svs	14544009eff80749d09cc9b3a2b7397a	309946671	validated	Primary Tumor
3570e991-2166-4481-97a7-f4c6c05b9e89	TCGA-44-7660-01Z-00-DX1.f96c114b-f0fc-498a-97cc-e262344de357.svs	06d55382e9d537cf415628fa26a1c1a7	358228583	validated	Primary Tumor
358fba50-eb67-4fe0-83b9-d4307ee2ff82	TCGA-44-A47A-01A-02-TSB.48AD5AA4-46DA-4504-B3CF-6E6F3C516167.svs	d718c8a7e5afd33f986f798bceeb100c	119839903	validated	Primary Tumor
38d78192-7b3d-4550-aa14-9ab1134a9fd3	TCGA-49-6745-01Z-00-DX7.4bdde497-03d9-4e15-a00e-595baa3947b5.svs	f58049e0e69e56d3b95344f756e472e9	661294127	validated	Primary Tumor
3bbf7cf7-a805-450b-aba3-4dd9bcc847c4	TCGA-55-6987-01Z-00-DX1.0c52b721-2209-4818-af8f-b22d37e6e81e.svs	68567fbf0323876b5bd56bf821e794e7	51536079	validated	Primary Tumor
3dbbc991-f9b6-4ec7-ae83-b9d8fd50ff14	TCGA-75-6203-01Z-00-DX1.9796ACAB-9E1A-4BC5-B80C-4EC856FA14B7.svs	d3d8b0febb7ce44c838dc69082a98218	191934554	validated	Primary Tumor
3ecf7789-d837-43fc-b354-cb6a765a4958	TCGA-78-7150-01Z-00-DX1.46e6e65c-521c-49de-b106-419dc840b235.svs	d4377efc918d472eb0bb4beb081d0bdb	1654236435	validated	Primary Tumor
3f354f22-d0ef-43c4-880e-01e77c0bf4b8	TCGA-64-1677-01Z-00-DX1.7720D42B-1F57-4C23-9BC5-87C456E7737B.svs	e0b68097e1edd8185bc8eed843cd9d28	690657835	validated	Primary Tumor
48f8f5e4-7143-4c2c-9f78-37c4ab19458b	TCGA-99-8028-01A-01-TS1.62d71299-1b80-4c01-afbd-71ab687a10d0.svs	7482cf9e92477fc73428d824f325f349	169275287	validated	Primary Tumor
4b07c731-b77d-44b7-a9cb-fd67ccf35a3b	TCGA-44-A47A-01Z-00-DX1.62448803-3A7B-41EC-9794-67916DA0792E.svs	ad3824ba46e4899b86e0f3549c5465a5	701175871	validated	Primary Tumor
4e020921-dec1-4e94-8a78-745944d9d274	TCGA-MP-A4TC-01A-01-TS1.2C09E387-BF15-4ED1-944A-D27EE4972287.svs	9fbc77ae4c62fc396b87e154f3c9f36a	408796423	validated	Primary Tumor
4e3e9c19-4f56-4872-8d0c-e180924c4c49	TCGA-NJ-A4YQ-01Z-00-DX1.56C29975-77E9-4822-A9E1-83AD70D6C5F7.svs	a0a1141ccadb7e1bba7da584c8d23dbc	2094650531	validated	Primary Tumor
5389e7cf-ca61-4264-b912-9b802c5b1165	TCGA-55-7574-01Z-00-DX1.09639e6a-d85f-4d84-abbc-0f5a6d679683.svs	84bdeca7e115981d408a9d0c25cd3dc8	206295017	validated	Primary Tumor
5680c82e-d36d-4267-9d13-738501fb996f	TCGA-78-7161-01A-01-TS1.459783b5-2956-4045-a1c2-a605248a6ffa.svs	dfc3bdf9dbf43bb7f9874d3ad48f1795	95957965	validated	Primary Tumor
5b4277af-e331-48af-8f51-43b947f06724	TCGA-44-A479-01Z-00-DX1.CA5654C6-A623-452E-A8AC-DB6279CA97B1.svs	febd438fe2b3ae7340a4b4cf9b98f773	991364049	validated	Primary Tumor
5c1bd3f0-c5dd-4363-9ce4-fa32c735b7d3	TCGA-44-3917-11A-01-TS1.00b8ad90-0c01-4613-8347-7e476263fdfe.svs	54f824947a75f9c5bdbd409832773c3d	101516359	validated	Solid Tissue Normal
5dc51c4c-a11e-44ac-be1e-4d72a48d8dba	TCGA-62-A46U-01Z-00-DX1.5129535F-8B6A-4647-8A88-3EE125642874.svs	1a8490f48e3ac90ee5818530a096431d	1107348558	validated	Primary Tumor
60f8249b-abf8-4ae3-a472-ed2a428e3834	TCGA-05-4433-01Z-00-DX1.5843D3CC-CB24-4A0A-BB65-78A5DAA11D84.svs	79ec131c663e1fd7bebe8b4d014afba2	557154268	validated	Primary Tumor
65031891-4368-4cfe-b54e-11b20fc70c85	TCGA-67-3772-01Z-00-DX1.CB05C5CC-2801-4BB9-94A0-83E9005BCA2E.svs	55d14ca123734b18a5539cb40d20d370	1021887818	validated	Primary Tumor
65b1d382-2b58-4d82-8acd-83a10bf620fa	TCGA-44-6147-11A-01-TS1.26eb9ae5-6c07-4c2c-ad4c-30ce3c75cd5f.svs	ab31acadfb1e23d37da720a5dbff2fd4	114349893	validated	Solid Tissue Normal
65e2cd02-a692-4b5f-a56c-3bceb44d14f9	TCGA-44-2664-01A-01-BS1.cff0aaf4-2960-4812-a11d-27ae942e6742.svs	2ffaac93ed66cf428876e8f1a8cb9634	161929851	validated	Primary Tumor
681f08f1-9d06-44bc-b31b-6392266b4a7b	TCGA-05-5420-01A-01-TS1.cf054ea6-a297-4661-be27-f353c50950f3.svs	ff5fbc9ac58340acb08842b4573ac63b	64846959	validated	Primary Tumor
68ac5f4c-ef80-4b31-8bb6-a2492fe9cd58	TCGA-MP-A4T4-01Z-00-DX1.5F72FF0B-59C0-4E95-A8C1-BF22A948F7AC.svs	68aea5baf88f43fcd7c341de176a1334	680793333	validated	Primary Tumor
6ddb47a9-3943-41cb-b0cc-411513f13716	TCGA-62-8394-01A-01-TS1.13349af3-80d7-4983-958e-6769819c5484.svs	6ed22643ad60ed1f07b098c7874dee14	322239509	validated	Primary Tumor
747e65b4-3a19-4c4c-9d4a-47611ecf8295	TCGA-MP-A4T6-01Z-00-DX1.085C4F5A-DB1B-434A-9D62-E2187D133B0A.svs	000b2f25ae88e890a671b623971fdf77	2192778781	validated	Primary Tumor
778a0f8c-753f-4e61-a110-55c9287fc9c2	TCGA-55-8620-01Z-00-DX1.6591EEC4-D696-4826-80BD-99BE1D99EBB8.svs	e9eec28099bcc1dbccdad762cbaf8e8a	223145406	validated	Primary Tumor
79f0e52e-82dd-493b-9585-d39422fd8e67	TCGA-75-6214-01Z-00-DX1.00424C13-65B8-4872-81EB-EE207AB3F78C.svs	164724cb35eaaf4097a7539d68929f93	120477454	validated	Primary Tumor
7ba6a82e-9448-451f-9e0c-c2a299b6f24c	TCGA-49-4507-01Z-00-DX2.a7bfbeee-00ea-4301-ace4-ce591807e2d3.svs	2c718a6e407e46d8bf35c7ca7452f976	780319843	validated	Primary Tumor
7bc387ff-930d-49d4-b93c-b1cc61d3ca65	TCGA-86-A4D0-01Z-00-DX1.165461AD-A8DA-4B7B-87CE-F5DBDBD2C0A7.svs	ef553463b9d8e294932019fbe0d7d4d2	1423668775	validated	Primary Tumor
834b008f-640a-48a8-b082-37abafee9c56	TCGA-86-8359-01Z-00-DX1.11B8FDC3-4B84-4A22-B89D-46EA76345F13.svs	a09bf3674b264584e7934d14520c2437	1127857415	validated	Primary Tumor
83a8cb3e-9cdf-4d76-8bdc-3a970940b212	TCGA-MN-A4N1-01Z-00-DX2.9B0852C4-16BF-4962-B86F-E2570E48A89E.svs	3c43473eddd17ead13ce5047428305eb	1836471265	validated	Primary Tumor
86cc0f4a-b80e-4bb8-86be-9f75bc9229e4	TCGA-62-A46U-01A-01-TS1.2A8C9636-86E7-4D76-9192-707AF25DF229.svs	d230228a06ec91fdcff31f2a31a267a5	275290217	validated	Primary Tumor
8977734e-3ec8-484f-add4-494e0630f16f	TCGA-55-8514-01Z-00-DX1.499CF563-B404-4061-9D1A-57954BBE2CE7.svs	1e04709ca8942332993cae2267d89471	422636230	validated	Primary Tumor
8cc3b5f7-1f74-4bb9-a046-9870d8cdf912	TCGA-69-7761-01A-01-TS1.5fbed09f-c790-4e78-a3c7-e026c878d906.svs	e0d66fcc1ffcbe87d6cc43b90930deb6	49722763	validated	Primary Tumor
8e574fba-300e-4514-910d-b17456f76ab3	TCGA-78-7159-01Z-00-DX1.399d865f-f4f9-4602-b15b-908be0afe459.svs	6b7298db3ea07435175232bde640aa7b	1244370889	validated	Primary Tumor
8fb30fba-fde1-41fe-9b13-51efb7ef2c6c	TCGA-55-7573-01A-01-BS1.67eb9c3b-996a-4c70-9ee4-0283413fbc2f.svs	d4049d16b6f9b09b3888a2ce182ee5b5	49780999	validated	Primary Tumor
8fc70255-9886-435f-9d69-7374aeb15c0f	TCGA-53-7624-01Z-00-DX1.51b4de19-3531-4bcb-b822-fa966480f2ad.svs	f2fde6d4ff626bad4c0807d6e7e88ff0	921393831	validated	Primary Tumor
915dfbfe-2bf1-4da0-9cab-05756b54973b	TCGA-S2-AA1A-01Z-00-DX1.4B5D5FAE-8305-4D2D-B245-584589352886.svs	f9c9a212ef55c5b208dedc0c256459c5	1952998257	validated	Primary Tumor
9294df04-ba3d-4120-9064-0232d3d75203	TCGA-78-7537-01Z-00-DX1.e5597e41-ebba-4d6f-8a1f-15cd81d8f026.svs	0ad6c1b7a2c33ff31c22d90d5053dfe6	1199310041	validated	Primary Tumor
96208124-212d-4b8a-ab8e-ef8e7550094f	TCGA-73-4675-11A-01-BS1.f59c71af-4fcb-459c-93af-a7ab09d80fb6.svs	9ca3da7ed5b4627cb562a5c0cff4ec21	82429779	validated	Solid Tissue Normal
97abb7f1-6535-43b8-a003-467f5bb0cae9	TCGA-05-4384-01Z-00-DX1.CA68BF29-BBE3-4C8E-B48B-554431A9EE13.svs	91a07f0e9479ae2366d536b381d3fb20	10143374	validated	Primary Tumor
989c6c42-a956-4ec0-8d7a-f6840129c67c	TCGA-91-6828-01A-01-TS1.9582619f-ecd4-4890-8af1-14e5eb0f536e.svs	13b7ff30dc1d1d0fb3597bb69022d8b1	36623953	validated	Primary Tumor
9929ef21-6509-4aae-ab5f-019654845bd7	TCGA-78-8648-01Z-00-DX1.D3EAEF8E-E739-490F-BF48-A4796B0C0E7A.svs	e22e418efe370f3f6cf393469acbe10e	1973752885	validated	Primary Tumor
a0384210-a7e3-45b9-b82f-8a962bd71229	TCGA-73-4662-01Z-00-DX1.76e23a15-0917-44ad-9181-50100d318003.svs	8ad82e795cfa7635f629e345285632ff	736883307	validated	Primary Tumor
a8daacf4-6c45-4158-b92e-a0086fc73d7d	TCGA-49-AARO-01Z-00-DX1.FB8C82DC-F823-43CF-A8EA-1208C767AF54.svs	0c4074c1cdd5017bed61d35c6807ceb0	949788565	validated	Primary Tumor
aa095261-408b-4fc6-a64e-69e7f11409ed	TCGA-55-1592-01Z-00-DX1.ee15e261-2f9c-4a93-a19f-27cb1c3bae15.svs	7b6c7374d2095def3bb6d634c427b969	388356309	validated	Primary Tumor
aba94e87-1369-4545-a4c4-8c625324c8ca	TCGA-05-4427-01A-01-BS1.e5742d57-c232-477d-b433-fc8f9c596535.svs	e6d39f0793a400aff1d06edb245bf643	195909573	validated	Primary Tumor
ac0b39c5-c29d-4e58-b51f-3069f2bdffd2	TCGA-NJ-A55R-01Z-00-DX1.2E2B3642-4E1C-47DB-AF7B-988D586C0986.svs	49efb40a20b168ee32cdc3e787778d0d	1849858433	validated	Primary Tumor
accc12d3-3a4f-4597-a9c8-31d0b2ac090c	TCGA-95-7039-01Z-00-DX1.C191A46D-A667-4BF6-8E6B-3E5CBF9DF43F.svs	db8c6641d6c60bf38e4193db340279e6	1290184124	validated	Primary Tumor
ade02d64-3c9c-474c-a88c-799db6b37a68	TCGA-MP-A4TF-01A-01-TS1.23093891-0A89-490A-A5F2-71386E26F6A7.svs	4063963dcee16563377ae22a3893d6ad	148542027	validated	Primary Tumor
ae365346-f0d4-4c44-af68-e02424c1d119	TCGA-05-4417-01A-01-BS1.77504096-c1dd-4bbf-ab1a-c12fde152fc1.svs	b2102f1a47f885015110e39315dd6789	156348691	validated	Primary Tumor
aeb7a093-4e58-4177-9097-ddcb1297e0cf	TCGA-49-4490-01Z-00-DX5.feea87ff-61c6-465e-8b36-4803f6af3d62.svs	cbbbe052a52e5bc5e815ca2668766cd1	854794893	validated	Primary Tumor
afe0916c-b361-48f7-82dd-2fced9025e77	TCGA-49-4507-01Z-00-DX1.1df4e286-ea89-4c38-ad53-a26e5b7b0402.svs	b3cc223c172754f2a5ec13bc537c33ef	648528537	validated	Primary Tumor
bc14091c-1ee6-462f-b761-665684e700ca	TCGA-75-7031-01A-01-BS1.d8662b20-ca4b-4dc1-8c15-fe78f8ea68b8.svs	19bcb18b4f5c9fa2e9faf08a525b91c4	50798659	validated	Primary Tumor
c1691a60-9040-4cff-8e76-fe50efc31436	TCGA-55-8619-01Z-00-DX1.46C7678A-6032-4C95-B535-85C87B92B6ED.svs	1925aa165335f9fd9a048d7ed3c4d53b	215852374	validated	Primary Tumor
c6e36f24-46f3-4e20-8154-970e749aa0ca	TCGA-86-8278-01Z-00-DX1.6500afef-f0f0-4e7c-a6c0-60da81993641.svs	770c46e6981b60428a138fbf62161dcd	483720657	validated	Primary Tumor
c98ee938-e171-4dcc-8046-c466dedd2745	TCGA-55-6642-01Z-00-DX1.0487cfc6-8216-4da3-aae1-a35452e9e4f6.svs	2efd53982452cda04793e927b998406e	160917245	validated	Primary Tumor
cd64d232-f816-4ed7-9bdf-8b90b9d5e8d1	TCGA-86-A456-01A-01-TSA.996EFBE2-10E2-454B-B4E7-981FA24404B0.svs	3bf3a3b61e9c5dfceecf44f0a3f9e5d5	283410615	validated	Primary Tumor
ce057ce4-d194-4189-a91a-981962a7e354	TCGA-86-7714-01Z-00-DX1.8ee03c3b-013e-4dd5-aa0e-9c1a771cbdc5.svs	4f35a68de9856ef10d0905b90cf64303	385344305	validated	Primary Tumor
ceb05e56-a8c4-4235-8487-de47bb031bb0	TCGA-64-1677-01A-01-TS1.64b2b82e-e4be-4399-bcc6-c32bf9089531.svs	4eff2bc1b0071db80717ffade6975b7a	106502379	validated	Primary Tumor
cfdc67d7-c6b0-467a-80f5-2e07ecd8230e	TCGA-91-6849-01A-01-BS1.bf1eff88-1e15-443a-a9b3-188c896ef8f5.svs	250151377ee5a028bd9036b0c29e521a	46557671	validated	Primary Tumor
d1be6e24-e64c-45bc-822d-cbf5a5d5f9a9	TCGA-55-6971-01Z-00-DX1.6c790768-8252-466a-95e1-97d2086a8132.svs	fb7e2fd2f1b11b79559fce5f191dbb4e	141162383	validated	Primary Tumor
d37a1ac5-2941-422e-82fc-06f2e032fd72	TCGA-50-6594-01Z-00-DX1.43b2005a-4245-4025-ad85-4a957f308a5c.svs	c889f6ff99bad2d72423e419a5970a15	1024683599	validated	Primary Tumor
d5ad433c-84e5-472a-8a60-3843cf485f7d	TCGA-MP-A4T9-01Z-00-DX1.F7B341C4-EBCD-455F-BE90-3B77AC6B76EC.svs	8f2b910706edaeedc76223b119093051	793256747	validated	Primary Tumor
d705509b-be55-4244-892f-ba74421f6e56	TCGA-05-4384-01A-01-TS1.e4d430ce-bc0e-4446-8a7a-bb831e1285ac.svs	61fc5d64f514fa3ea23e34d53663bd5d	96283271	validated	Primary Tumor
da096816-271a-4bd4-80a2-0715237e084a	TCGA-55-7574-01A-01-TS1.13d42a4b-074e-45a7-8a31-dbe505408711.svs	a61ce9c18ffbc2c28b80267a14d82e54	120820575	validated	Primary Tumor
e2053840-4d14-4e2a-b53f-9935efe0e67f	TCGA-55-8619-01A-01-TS1.0dc030d8-c16e-4d3b-8bae-9f8ec5ab8962.svs	efb58409acf7a80d0aa63d93362c64e7	82474085	validated	Primary Tumor
ec2b895a-58a1-46a6-b157-a41429d6079b	TCGA-50-8459-01A-01-BS1.93ce785e-7ddb-4761-bcbd-bd68bb4a6894.svs	3b4cb1f997c82d9b5e79c3d9f687de5f	163323175	validated	Primary Tumor
ef930f62-8b32-41f8-a910-5c0dcea02679	TCGA-44-3917-01A-01-BS1.1353c4bd-c266-4f07-879d-1d0e1fb08873.svs	a524b1cd1c10e54e5ae0ac04eb5139e7	147922451	validated	Primary Tumor
f0f66584-daf2-4712-98e5-c5f773cfa34e	TCGA-69-7760-01A-01-TS1.884236b5-632f-4a00-a7d1-d6d51d84ccf6.svs	1934ee1a46e32bb81b99b95e485473d2	62616061	validated	Primary Tumor
f3a47269-2785-4f71-b418-d1d6d97d038f	TCGA-55-8206-01A-01-TS1.4188b107-092e-405f-b035-50b55ebd53c5.svs	e9985f23df960d884b51f5b5f9346a73	93223127	validated	Primary Tumor
f4bc3db8-eac1-4a1d-9049-dce8ced935a4	TCGA-44-6775-01Z-00-DX1.38d3bc6d-8bb5-4126-8d61-d39e6a1d7bcf.svs	0c69078400fa9abee26bd90c4fdd91b0	398991369	validated	Primary Tumor
f6340a61-8a61-4d0a-a8c7-30db74fa27e9	TCGA-78-7150-01A-01-BS1.c8f783f0-a7e0-42a7-9abd-9e34383a9d7f.svs	ac692d4506777c795587b672ce0e7a42	84154199	validated	Primary Tumor
fa977180-f475-4984-9900-9e181aed27e5	TCGA-MP-A4TF-01Z-00-DX1.F98B0438-6D32-4EA3-ABA8-E624457EA658.svs	6d0e29215ac5ac605727cf57bd59cbd5	1258141627	validated	Primary Tumor
fdb89f0d-4402-493a-a6ef-a88cfb9542e8	TCGA-44-3919-01Z-00-DX1.41144972-46a1-4b25-9faa-ed1b9d1996d2.svs	fc0158304517ff3c3eec43ee501480cb	86453321	validated	Primary Tumor
ffee8ec1-a211-443a-bfdd-341ba481f0d9	TCGA-99-8033-01A-01-TS1.c9f52107-d2d5-4e7d-b30a-3d1d6cf5a5f6.svs	61814706b3cc7ae8e218b05c3ff98cb1	57949999	validated	Primary Tumor
064625de-842f-4838-ae19-9b673f610601	TCGA-78-7163-11A-01-TS1.1ce6c71a-1466-48d2-89d5-bef4c04ed733.svs	81db0bb0409cc4c282c2f97ced1180e4	100675419	validated	Solid Tissue Normal
074060b1-5ff5-4826-9b16-a340674fb3c9	TCGA-73-4666-11A-01-BS1.aef47920-7611-4f71-8942-3fbc0c7aeb03.svs	4c99362d49eccbaf12333a6a84a6be2d	87725317	validated	Solid Tissue Normal
0dea7bf0-721e-4fb9-beef-3024093ec1b1	TCGA-44-6147-11A-05-TS5.41088AE2-F335-4BA2-B096-F9135208100D.svs	93aec2a623cad417668f9fa46ab86cb2	51687798	validated	Solid Tissue Normal
17ef677f-82ca-4e3a-b7a1-d2d7b12b4ccb	TCGA-44-3918-11A-01-BS1.879a5861-a054-4314-9b16-31cc9241f8f2.svs	d8d37877e70e00036fce37c9eb76e1fe	149094049	validated	Solid Tissue Normal
18ed1ade-ff1c-4697-9199-bbd43d11a71e	TCGA-49-6761-11A-01-TS1.abf86147-1410-4dbf-a187-02c978885bd6.svs	58388c90ca756a0c8baaae5e533a3a95	56587461	validated	Solid Tissue Normal
1946327e-e183-46be-a50b-e54c04f96f36	TCGA-62-8395-11A-01-TS1.8e078ea3-c685-43e1-8d5e-a7904693c7f7.svs	44d4d18f53689e5f537acadb8c9ceb24	301148125	validated	Solid Tissue Normal
1c361676-6530-422e-9f19-3428da4057ab	TCGA-38-4625-11A-01-BS1.8f0b3336-12bf-4b41-a028-b6d19301d0f9.svs	bcfa26e1b47dce084a8d6f88810a3196	98218301	validated	Solid Tissue Normal
224f8871-b67e-4f34-b1c9-ec79b581b9a6	TCGA-49-6767-11A-01-TS1.fee72e34-c2fc-44f1-bd94-5bf8c0a23423.svs	228170ac3a5400d6e5b34fb6c575858d	53899135	validated	Solid Tissue Normal
227a8d58-7a87-4513-bd4c-ed87336de5f7	TCGA-55-1594-11A-01-TS1.5d7e917a-fec1-49bd-9338-4ef2f3feb04d.svs	3b352fbc6295a960865c5e2469b54a37	54766707	validated	Solid Tissue Normal
3013cd24-fe88-45f7-b686-7a521ddba5d6	TCGA-44-6778-11A-01-TS1.daddbd1e-b7b8-42e8-bd2b-f1ed8eb7b5b3.svs	75617af57465c6671e3059f63df91ee4	89445761	validated	Solid Tissue Normal
44a904a7-b6de-4d79-9aac-4e6b4041fe13	TCGA-50-6591-11A-01-TS1.b061aa18-a6ab-446b-9279-5e4eb6bcf546.svs	3654f260baa5f4a641c2aaf9e5dc8a4e	122639271	validated	Solid Tissue Normal
46692901-ce74-433b-a790-0db6b7b54a69	TCGA-44-4112-11A-01-BS1.9ed25a57-efd4-42c3-8a0f-d6d31c741fc6.svs	8225bd173131df122a2b014c428c75ea	194559021	validated	Solid Tissue Normal
4768974f-66fc-465e-a8bd-483510faf9d8	TCGA-49-4486-11A-01-TS1.d6e0613f-d25a-4443-be0f-9525403d1d15.svs	d39fbe96ef52083a043fa80a6da9bc99	102519999	validated	Solid Tissue Normal
4d29390b-975a-43d5-94ee-28c0775614c0	TCGA-73-4662-11A-01-TS1.ee8be1be-0491-4742-9116-1e64a194520e.svs	8ac266ba3adf25241b2fab5aeab44321	163861039	validated	Solid Tissue Normal
54aeca8d-c325-4548-8de6-e5af34429da6	TCGA-44-4112-11A-02-TSB.273D61E4-3585-4EF2-96E3-C854E2D231C1.svs	be4d6f22a9e3e89155011e1290f3424e	28095606	validated	Solid Tissue Normal
570915a6-c4f0-4251-abdb-9dccd4a206d8	TCGA-49-AARR-11A-01-TS1.FADF8A81-6FD1-493D-828C-B7B9BBF0C145.svs	06ad4c8e222789e4c4d76264a8d16e08	42236853	validated	Solid Tissue Normal
581a410c-fdbb-473b-b4e4-0d3b320fa642	TCGA-49-4486-11A-01-BS1.8386ad76-7af2-4a90-a85a-bcfbdcbfd51c.svs	550462f3bf8a59200df0f84a3e7979ad	82931803	validated	Solid Tissue Normal
5bdd9e1c-4417-4ecf-86c6-ad7d521693c1	TCGA-49-AAR4-11A-01-TSA.0AE44DA1-3197-4B98-9781-754855985804.svs	d48008f5505bb798e4fe965cd64df5ca	54869131	validated	Solid Tissue Normal
66eb6c99-d417-47df-a3ef-7347f233c4a3	TCGA-55-7726-11A-01-TS1.e55bcf9f-bc93-4a0c-bdae-e770414bb32e.svs	37c318aceca1d7f1353b6d71cac52b40	198925257	validated	Solid Tissue Normal
6a4bb066-e34a-401e-8cca-0cdbc8659d68	TCGA-91-8496-11A-01-TS1.87194556-397a-4245-ab95-e182b9147c3b.svs	3c71afcc58e00dba1973a9a65833e24c	63317635	validated	Solid Tissue Normal
6d940d13-02bd-4774-a732-e88fc4adc942	TCGA-49-4490-11A-01-BS1.377f1123-436c-49fe-b375-058e084b8a49.svs	38a2f275708d693b2ceb82c96a8837b2	166074261	validated	Solid Tissue Normal
