id	filename	md5	size	state
ed85d5db-6183-4bfc-9e0c-e5ae9134103b	TCGA-E2-A15L-11A-01-TSA.ceda7977-d676-40a2-8f5a-98aa2870d4fe.svs	54a91fe3e281da117f1d893da38baf5a	74726193	validated	Solid Tissue Normal
edead1c4-1b16-4356-ab83-8b6cb8b491d5	TCGA-BH-A0BA-11A-02-TSB.6750726f-d36b-4ea9-82fc-a9f5d55b694b.svs	0284c838321ec6d79609e1fb00dfc42e	74713517	validated	Solid Tissue Normal
f020c992-58de-4acc-85d5-0196f592ece9	TCGA-E2-A1B5-11A-02-TS2.0e6a0f0c-7760-44c4-a558-a6905b5a9267.svs	70ab00ae90b32a86c414525387a27ada	33108959	validated	Solid Tissue Normal
f1422768-0109-403e-972c-900d660c5cd4	TCGA-E2-A1LI-11A-01-TSA.a23d52ae-a237-4e26-a5e3-89c803cb9e9d.svs	3b207c9d46ab3a753e81a80c56051bee	89462525	validated	Solid Tissue Normal
f423b8e5-165d-41ff-882e-68e9c3a070eb	TCGA-BH-A0BS-11A-01-BSA.2ed5f08c-08ac-4da1-b02a-58b66bd41eff.svs	d167ea3cdeeb699bb5ff53f148affff0	333178661	validated	Solid Tissue Normal
fc71d226-7dba-40d0-b89c-2799a033dd74	TCGA-BH-A1ET-11B-02-TSB.ee4370a0-8814-424a-8adf-6634ae72a3f1.svs	f66b98463cd041c8736914a69d6f0edd	43147815	validated	Solid Tissue Normal
fcdc7c48-6d3d-4ca8-a0f8-88373ffc2173	TCGA-A7-A13G-11A-05-TS5.13f71f7b-775c-4e05-a055-8d54cc3b6e46.svs	c2e3f20c29ba13cfe5d6dd103309f1e3	103445489	validated	Solid Tissue Normal
006984cf-35fc-4bc3-a0db-7f5b68de4a6e	TCGA-A2-A3XT-01Z-00-DX1.336D6C78-576A-481B-8C83-F3A0FC4B182C.svs	1582957f91819bc8eb589f8bcff78bac	1339884711	validated	Primary Tumor
03a7acd9-178a-4165-9588-fa63e46f3387	TCGA-AO-A1KO-01Z-00-DX1.EEB5E0A0-92B2-42CD-9F7A-00E9250B561F.svs	6f93a7b1e45bf2d76104a4b04531c235	402997514	validated	Primary Tumor
07610b04-f505-419b-95ec-1789f1869a3a	TCGA-BH-A0HU-01Z-00-DX1.73B38904-E4F8-4F45-BD75-A27EC833B6DE.svs	ace63dbdf3eef5ad14ccc2d91aa95937	999267741	validated	Primary Tumor
135e8974-dfd7-4e17-a667-2981de631417	TCGA-A7-A0DB-11A-02-BS2.8d8e5cca-5222-4dc8-8b42-df64bdc7652a.svs	d4c54d804c47dbf987cbe18e9107fec2	77649211	validated	Solid Tissue Normal
14dfd8b7-596a-43af-a88a-1d07273e6911	TCGA-A7-A0DB-11A-03-TS3.0a4e3580-9711-488f-8a18-54f72c429035.svs	6bf5a5b391f8ce6c97a6c2c0fca5136a	57646251	validated	Solid Tissue Normal
1b88990d-0a22-4d5e-ad32-68105ab4b597	TCGA-AC-A5XS-01Z-00-DX1.E5F2481E-9314-4B20-84B7-370EF82AF4BB.svs	2dcb58759dd49c687853a5fb08be4bb6	182576020	validated	Primary Tumor
21f3bcd5-62d6-488a-8e53-323015d65dc1	TCGA-A7-A56D-11A-06-TS6.B7D5977A-A297-456A-B95F-18A065A56B33.svs	82b2b5d7e48ba971620ed62c7afda98f	69102459	validated	Solid Tissue Normal
27ea37fa-7a1b-4f43-99d5-8243a589ebd7	TCGA-A7-A56D-01A-01-TS1.AD278013-D26A-4CA2-9B22-308E79763904.svs	cdad5fe92632a54d00f9856edfe005bc	298570133	validated	Primary Tumor
2b5c424a-e8d9-4412-b612-e3adcf98dffd	TCGA-AC-A62V-01Z-00-DX1.2D8994FD-58B8-43C1-B99D-AA964E7DFD60.svs	f65cbedaaa080e60a7da6a4c7b29d20f	57528662	validated	Primary Tumor
2e0519a6-9979-40ea-afd9-badee9dc176f	TCGA-E9-A1NC-01A-02-TSB.45067FA5-9305-45D9-A343-FCCECF9BABF4.svs	b360a8e723e990a822815ec3009441f7	304324883	validated	Primary Tumor
31053d2f-3e83-4dda-9765-120a29c99004	TCGA-BH-A1FJ-11B-04-TSD.efa5995e-28ff-4a94-8be2-887ef50604c3.svs	4198801a5a8450f7f4c57642378ba222	53461653	validated	Solid Tissue Normal
31257c1d-b924-46f4-89ea-8fe15176d274	TCGA-A7-A56D-11A-07-TS7.BBE263D2-0349-4AD6-85A0-9EC428070CCF.svs	5c24af0a34f0d690a8278e2fa8610f8e	119623445	validated	Solid Tissue Normal
3546de6f-c1e0-4ed3-8b82-8cacbc9ad195	TCGA-A2-A3XW-01Z-00-DX1.45F5F36F-5503-4A38-AF37-E526915A8DBE.svs	d3a3d4e1684dbaa14c054a321bb610fa	973343955	validated	Primary Tumor
3b980ccb-baf1-41ed-87c9-24a2056bd04c	TCGA-LL-A5YM-01A-01-TS1.F40B66C9-4C42-4139-98EC-C5799B2D86F5.svs	6f05d205efc08f09c8c0115a242275f7	350898511	validated	Primary Tumor
3c86da8b-a37a-43b6-b76f-d83333f5d653	TCGA-B6-A0RQ-01Z-00-DX1.68B4F49D-9F81-4501-BC66-0349012077C8.svs	5cae69812bfcd263a740e4538b6d0595	846469771	validated	Primary Tumor
43fb70a8-f620-4912-b25a-1f64590470d4	TCGA-C8-A134-01A-01-TSA.76591f60-9e71-495f-beca-e4b91ef3dd68.svs	1749fce65a529291f11a3201f3913150	170296013	validated	Primary Tumor
4dfc089e-181e-4039-ada7-72c2b8ae802a	TCGA-E2-A1BC-01Z-00-DX1.FD19F2F8-497F-4D7D-97C6-271DC6B75173.svs	b9e5912a8063ac7eae6beb25ebd6b346	1282951675	validated	Primary Tumor
513988aa-384b-4607-8e48-4be779de40f3	TCGA-E2-A107-01A-01-TS1.1cf3251a-34c4-410f-902f-17c042aab01a.svs	d8f709612331fcfb21deac41e711faa1	209662237	validated	Primary Tumor
5898b4df-56ee-4ae5-8dba-faf255ec5270	TCGA-OL-A66P-01Z-00-DX1.5ADD0D6D-37C6-4BC9-8C2B-64DB18BE99B3.svs	9ffabfb5b1f5af6633fb5a74df8db1a8	887974320	validated	Primary Tumor
58bb7ad0-8daf-49ee-9c35-b8e4a797f4ca	TCGA-D8-A1X7-01Z-00-DX2.F0631B8C-EB75-4995-8ED7-1A8972BE8997.svs	7fdd2ea39a4859fb5eb2e95e2cb1ef75	1557567115	validated	Primary Tumor
596ad2fb-a0ab-4e15-8e07-ed7549e694f7	TCGA-D8-A1XC-01A-01-TS1.6b48662f-60e9-4692-8ada-1fb19089d5db.svs	46184eb1d5070d04e96a49a569351549	477826919	validated	Primary Tumor
60dbe3b7-504b-437a-9283-28f3fad5abdc	TCGA-A7-A0CJ-01Z-00-DX1.E26F2F62-D688-4373-BB7B-790A06734E49.svs	837779fef3cf7e5510c3cb78f17f36a4	231625433	validated	Primary Tumor
62b74f9d-9679-48bb-83be-2244db5c53f2	TCGA-D8-A27N-01Z-00-DX1.85613A4F-1FFB-4091-B925-8E8A7C7A6D95.svs	eca098d13c6bd42b6e1ff7e1e16a3ce4	980296003	validated	Primary Tumor
660af25a-5c33-403b-b08e-89d8e5a8dbf8	TCGA-D8-A147-01A-01-BSA.43927f61-3f8f-4e8d-bd52-2ec699dbdc37.svs	5a10b20179a174088c2ae31d0010e995	177782839	validated	Primary Tumor
723bd03f-7ba8-4a09-9060-4396b9d65ccc	TCGA-A8-A099-01A-01-TS1.db6b41ce-27e3-44b2-9c61-6e218f9a75b4.svs	b7611fa176cadd663accef3df66fbcf5	376669851	validated	Primary Tumor
7ef4b107-ed2f-41cf-b6f4-29fe5cb40b3a	TCGA-BH-A0HQ-01A-01-BSA.4d080ff5-e61d-49e5-ae36-697e5b0ba630.svs	54f5d21e5e534a22d556f516f0f603d8	783432013	validated	Primary Tumor
8181e08e-bbb0-41e5-9a09-d7b0d13b1602	TCGA-E2-A156-01A-01-TSA.eb7847c8-dd23-48c3-886f-25d30b21aa27.svs	5c9b7f8bb018d4b14dc405057127ec40	396640409	validated	Primary Tumor
947b1df8-0341-477e-ab4a-3a748db46b7b	TCGA-OK-A5Q2-01Z-00-DX2.C828A160-87DF-4625-A8C5-2057F61D54F4.svs	79987d99ce5f33303cc3ce8790a13ecd	1803316195	validated	Primary Tumor
9a37489c-cd3f-4fe3-8ba2-52b2c821459c	TCGA-BH-A0BM-01Z-00-DX1.8BD324F2-60F5-4F59-AF2D-533A5FB230BF.svs	6354266c4eae531a9fabcf8b676248d9	612682483	validated	Primary Tumor
9d09f522-e221-4ef9-ba80-5598d6a20e7f	TCGA-EW-A1J1-01A-01-TSA.153bc6b7-16b6-4c43-b9ac-46a7ed05d0db.svs	4a5496e3d481985dbb66d2f6bc017b07	248100513	validated	Primary Tumor
a2b326ec-6f81-4197-9a97-7db4b5b638d1	TCGA-BH-A0HI-01Z-00-DX1.89DB9F79-0DCC-4C65-831E-96AE026C2C4E.svs	56faf758b26bf9d1807545e1233080af	801378285	validated	Primary Tumor
a4843e4b-fc9f-4079-bbd6-92266623ad28	TCGA-E9-A1ND-11A-02-TSB.9b647998-dc18-422f-a4f6-2047cdce837d.svs	f0265b1104d642f8c4bd5bf69d63bfc4	63291439	validated	Solid Tissue Normal
a5e25681-8800-4d3d-a202-35d2216175c6	TCGA-BH-A18F-01Z-00-DX1.81A81589-2D77-4CD6-BD34-76E292AA031D.svs	cce923873917511905a02967eb0057b1	866962087	validated	Primary Tumor
a6bd7f98-113d-4027-b6fc-4f395ee348b6	TCGA-A8-A090-01A-01-BS1.8191e1aa-9dc1-4474-ba6e-92e33942722e.svs	0bebfda564029a6f3b051f4b2d633204	239921363	validated	Primary Tumor
ab551a99-b3c7-4df9-a8e1-e36069d2b0dd	TCGA-AO-A0J2-01Z-00-DX1.7C9FEC7B-6040-4C58-9563-D10C0D7AC72E.svs	a0fa8e25b98c93275f45fe3b63bb8a89	214678718	validated	Primary Tumor
ac1d0bf4-113a-4a43-8885-15f06a2cb55c	TCGA-BH-A0DK-11A-01-BSA.24ac9a7c-948b-46fc-a596-488f9a428073.svs	5e68adda27d769139d76240764bdaaf4	95825971	validated	Solid Tissue Normal
b58e69c3-e152-4a8f-a710-6760547578bc	TCGA-B6-A0WT-01Z-00-DX1.7ED21DA2-A3D8-4DCA-9742-963879A658D8.svs	bfc759fca55c39f4c0d0dd0d8f92cb3c	1410405405	validated	Primary Tumor
bbc64b90-9cd1-4ca6-81e4-560275c073f3	TCGA-AN-A0FT-01Z-00-DX1.6F263AB3-FB1D-4056-AEC2-4F163017324F.svs	a24a50b372ef113d10ebaa1b0b667c32	650975215	validated	Primary Tumor
bbd0ea25-16f0-4074-9d97-17bddd44622f	TCGA-A2-A0EO-01Z-00-DX1.D7A09E23-2CAB-4B3B-814C-BF0BA75B7589.svs	4fe8243fe8a908dccf5fd240eae72894	1120156943	validated	Primary Tumor
c9d55e06-4fbc-4228-aeee-f8eb2e4b8e24	TCGA-A8-A09E-01Z-00-DX1.239A8E03-49EA-4C29-AF86-FC1BD8A9DB20.svs	ea2432d1d05e298de1dd117cde861d43	297944310	validated	Primary Tumor
d6861a4d-02ac-4253-b5d1-9fc6d5fc71b4	TCGA-BH-A0EE-01Z-00-DX1.872EA586-25C8-4835-A138-152DFA1EBF30.svs	6e42c62793eca99707388933fdd0c9a5	1692124169	validated	Primary Tumor
d8285038-c01a-473d-a356-9d7b9c8e4138	TCGA-BH-A18M-01A-01-TSA.b628e098-1358-4a68-a30f-8b044a26b405.svs	c5574a510e85f0e7f8c7c089b6431504	197306745	validated	Primary Tumor
de164576-7347-450f-aeb5-61fc71dff009	TCGA-AC-A2QJ-01Z-00-DX1.48C303BB-5A23-4037-BD28-77629A8CD9DA.svs	21ee4d4f4c41384c6ef22f9b6060c792	887401648	validated	Primary Tumor
e4f5a1df-e4ee-4cd8-8f33-3cd0012290cc	TCGA-BH-A1FU-01Z-00-DX1.3D195750-8C9E-48C6-92EC-44AC6AB56267.svs	34a91e004971379b8d4feeab1e735c2d	691730439	validated	Primary Tumor
e8cde9dc-4185-4adb-a1f9-e1a7979bfcc0	TCGA-C8-A3M8-01Z-00-DX1.97AC85E0-6281-4F2E-8034-24AD5F52D5A6.svs	7facc3fd006483bb34b7bb401240c6d4	697110737	validated	Primary Tumor
e9fe97d4-409f-46c7-aa2b-f20a7a2554a3	TCGA-E9-A228-01Z-00-DX1.adbeed20-3b14-44fe-a98a-3bf7cecea30a.svs	7d9c329cc0a833b77bdf4e50f773f218	1016462389	validated	Primary Tumor
ed71bea3-384c-4eb3-a2d7-37c21e9e4265	TCGA-AO-A1KQ-01Z-00-DX1.CAB7D9A5-7030-4A33-BE51-9B04D67A7676.svs	fff3233a4997519c0a7486142013d247	247666964	validated	Primary Tumor
efed91ed-3aea-486a-bfed-b14fbc8f2d3e	TCGA-EW-A423-01Z-00-DX2.5EF1CF39-600A-4ED3-A5A2-AF4435A5F8B5.svs	46cc3fef5309b49d13899a6e4b9bde9f	2199647358	validated	Primary Tumor
f19039a3-8974-4dff-a214-4a65896b63f8	TCGA-E2-A1IH-01Z-00-DX1.816F0C54-D87E-4E23-891B-98169F5B439B.svs	24538f6b81b8318e1e554464f66493c9	642060535	validated	Primary Tumor
fe780eea-1475-4113-b59e-8b1d8742c995	TCGA-AN-A0FN-01Z-00-DX1.CAA3C2D0-7E74-48E5-ACB7-487434C7AAD2.svs	5b8a239014e8a9f7844c418bd272fa4a	795729263	validated	Primary Tumor
03a7acd9-178a-4165-9588-fa63e46f3387	TCGA-AO-A1KO-01Z-00-DX1.EEB5E0A0-92B2-42CD-9F7A-00E9250B561F.svs	6f93a7b1e45bf2d76104a4b04531c235	402997514	validated	Primary Tumor
10848da1-5213-4cbd-8d2c-42998c1c868f	TCGA-EW-A2FS-01A-01-TSA.028A6732-BBAA-403F-8897-9C74202A01DD.svs	b08f945b5aa07fae5585f7217da63c6d	345582527	validated	Primary Tumor
1365752a-b3be-4cbf-ae01-955a9f1bce19	TCGA-EW-A1J3-01A-01-TSA.fdb88562-3185-43d4-ab9a-3d5a8f4a9edb.svs	4b1c518ae419aeeb7c4b6e844fb6a94b	306485881	validated	Primary Tumor
152afa99-38e4-4e90-b030-3294f0730608	TCGA-AC-A2QI-01Z-00-DX1.977549F4-D866-4465-85FB-5C916282A488.svs	6aa9a0a34527c292e9c7ffd9ec650e4e	558388514	validated	Primary Tumor
168a414b-c6f9-44fe-abf4-6658a471a38b	TCGA-XX-A89A-01A-01-TS1.AC9C9633-E894-4F0B-B4D5-A9C701A20414.svs	831f50b0ceda238dc6afab013e179b81	240794949	validated	Primary Tumor
185686ba-6578-4d7f-8bdf-1f98d9682709	TCGA-D8-A27N-01Z-00-DX2.EB803DEC-438B-43A9-B906-FD7C3B9A0138.svs	9f9c63bfc637821aaa98ef6e8402c12d	352705395	validated	Primary Tumor
18cddd3f-b493-46fe-bb77-f72f45a254f6	TCGA-BH-A0HA-01Z-00-DX1.5A2F5C86-E1E7-445D-A4E3-29980FA37708.svs	3e2fa36ef1e310bc4b1b90a19b973958	1409410377	validated	Primary Tumor
1a62d692-bc08-49f9-ad59-6fddf3bbcb6d	TCGA-A7-A4SF-01Z-00-DX1.CDCFD4BC-4363-4CF2-95F5-4922E04C3B9D.svs	aa35e1f1fd3674d192cf7c8ff1ea6bc2	135421819	validated	Primary Tumor
1b4fc678-eb7a-46e8-aa8e-c0a6c8fc6c84	TCGA-AR-A0TX-01Z-00-DX1.5BEA4E65-8CEC-49B2-9F29-DBE53E8ED46E.svs	823d706af1be441d1578aa2b1d269366	488012489	validated	Primary Tumor
1d5164fc-1ee7-42b3-906f-20465385eb7b	TCGA-A7-A4SE-01Z-00-DX1.16BC8401-E40E-4A1A-9BD9-12735C9AE3F6.svs	7a000f8cecab9a4e15ad0ba368ba2546	476065355	validated	Primary Tumor
1fc9aa78-01f6-4175-b8ae-f5e43877e63a	TCGA-E2-A153-11A-02-TS2.00af80a8-4672-4434-99b0-474c720f1090.svs	b7d4765d63f80729ceaaddc76392eb95	118981291	validated	Solid Tissue Normal
20d99899-654b-40a6-bf98-66867bab88dc	TCGA-D8-A1JI-01Z-00-DX1.9BDB647F-EEAB-4235-BE44-A3815A48CCE0.svs	2d49f3df243680ed7feab1527e0bed9f	952166889	validated	Primary Tumor
21bfc4ae-417c-4603-983b-85a4ae2e92a7	TCGA-AN-A0FD-01Z-00-DX1.8970DBBA-7D43-4C2E-B14A-6D21F1EF3425.svs	7ae9fbd2226be9586b314cd6ed37e316	333895627	validated	Primary Tumor
297933f5-1316-4cb6-b53f-9dbfa7f3d7ed	TCGA-B6-A0RH-01A-02-TSB.ea83f31e-defb-4436-8a58-5b66b18d13b5.svs	ca4406710be93215f190dd3ce10c56ab	160702797	validated	Primary Tumor
2b683539-e4a2-4823-8d3b-db6f5a7db86b	TCGA-BH-A1FR-11B-02-TS2.76466a35-4acb-468b-a654-fbc09cbb6e87.svs	5c2e3612b104bad54a3c6ee7dd69ed55	72661145	validated	Solid Tissue Normal
2bcd4629-f31a-4bee-a7ff-aa9663b0c2c5	TCGA-AO-A0JJ-01Z-00-DX1.D5B636F5-1B47-4033-9938-9DC8CD48CEE9.svs	0646953656dcd07a49059e75d3e4ba32	728079632	validated	Primary Tumor
30750db4-9ff0-4236-b0a8-04229b70c1e0	TCGA-LL-A7T0-01A-03-TS3.07761D74-57D6-4859-AD0B-BD2F8C68D905.svs	7ba983e2792d0eb0159981a8369a3634	119395799	validated	Primary Tumor
32d06207-b713-441e-878c-9d0dfbddde8d	TCGA-D8-A1JJ-01Z-00-DX2.7D20F308-7DC6-4367-9459-3AC4C654E7F7.svs	266c01521144fda3f333146ccb66b241	1468053437	validated	Primary Tumor
35ed3b43-99d6-4a9e-9b1b-1ded7e2ee7c7	TCGA-E2-A15O-01Z-00-DX1.4D0F3975-93EA-4DC2-AD0C-A76A24C3AE0C.svs	0b240ef03e8dd343fba5285f43839f92	1099530735	validated	Primary Tumor
3631967b-07b8-4275-92fb-6f66abe465ec	TCGA-AQ-A0Y5-01Z-00-DX1.f68f5b49-30fa-4fb6-bec6-5da9f6809d02.svs	28b170967ae77ceb4b361f82b444d29a	885611509	validated	Primary Tumor
38ed98cc-095c-4257-b625-d51a71c0800d	TCGA-D8-A1JT-01Z-00-DX2.8DB9BB5B-17F3-4D80-835D-872BA275FD3B.svs	b0f3935d0cf4647e6de1c8bef4b97747	830838633	validated	Primary Tumor
3b176f0f-3fb7-4204-bc71-e6e169ee9583	TCGA-AR-A1AM-01Z-00-DX1.B3F006D9-9386-41E5-B0B1-B0832EE104A0.svs	87a7f012f2e8049cf88deb6d25fc2ae1	380101491	validated	Primary Tumor
